ts,date,hour,endpoint,avg_ms,min_ms,max_ms,mdev_ms,packet_loss,icmp_blocked
2026-06-06 05:32:22.507855+00:00,2026-06-06,5,api.openai.com,1.511,1.483,1.543,0.022,0,False
2026-06-06 05:32:46.552823+00:00,2026-06-06,5,api.groq.com,1.258,1.187,1.436,0.069,0,False
2026-06-06 05:33:14.601892+00:00,2026-06-06,5,api.mistral.ai,1.231,1.155,1.395,0.062,0,False
2026-06-06 05:33:37.257091+00:00,2026-06-06,5,api.deepgram.com,136.505,136.474,136.546,0.022,0,False
2026-06-06 05:34:00.957735+00:00,2026-06-06,5,api.openai.com,1.249,1.112,2.042,0.258,0,False
2026-06-06 05:34:15.286815+00:00,2026-06-06,5,italynorth.tts.speech.microsoft.com,9.968,9.955,9.982,0.006,0,False
2026-06-06 06:01:04.099153+00:00,2026-06-06,6,api.deepgram.com,103.579,103.516,103.629,0.038,0,False
2026-06-06 06:01:11.265770+00:00,2026-06-06,6,api.rev.ai,,,,,100,True
2026-06-06 06:01:18.275969+00:00,2026-06-06,6,italynorth.stt.speech.microsoft.com,10.723,10.712,10.729,0.005,0,False
2026-06-06 06:01:22.968645+00:00,2026-06-06,6,api.openai.com,1.078,1.027,1.13,0.027,0,False
2026-06-06 06:01:24.567541+00:00,2026-06-06,6,api.groq.com,1.341,1.295,1.44,0.038,0,False
2026-06-06 06:01:26.712057+00:00,2026-06-06,6,api.mistral.ai,0.949,0.893,1.043,0.04,0,False
2026-06-06 06:01:32.791274+00:00,2026-06-06,6,api.deepgram.com,142.721,142.656,142.937,0.075,0,False
2026-06-06 06:01:39.406650+00:00,2026-06-06,6,api.openai.com,1.054,1.039,1.072,0.011,0,False
2026-06-06 06:01:40.627974+00:00,2026-06-06,6,italynorth.tts.speech.microsoft.com,10.281,9.982,12.741,0.808,0,False
2026-06-06 12:01:03.860586+00:00,2026-06-06,12,api.deepgram.com,102.465,102.422,102.562,0.045,0,False
2026-06-06 12:01:07.596637+00:00,2026-06-06,12,api.rev.ai,,,,,100,True
2026-06-06 12:01:08.885601+00:00,2026-06-06,12,italynorth.stt.speech.microsoft.com,9.786,9.746,9.872,0.031,0,False
2026-06-06 12:01:15.203721+00:00,2026-06-06,12,api.openai.com,1.114,1.081,1.244,0.043,0,False
2026-06-06 12:01:19.366154+00:00,2026-06-06,12,api.groq.com,1.489,1.422,1.577,0.04,0,False
2026-06-06 12:01:24.918827+00:00,2026-06-06,12,api.mistral.ai,1.046,0.985,1.302,0.095,0,False
2026-06-06 12:01:32.784143+00:00,2026-06-06,12,api.deepgram.com,136.067,135.699,138.74,0.887,0,False
2026-06-06 12:01:37.634137+00:00,2026-06-06,12,api.openai.com,1.165,1.1,1.458,0.103,0,False
2026-06-06 12:01:40.964829+00:00,2026-06-06,12,italynorth.tts.speech.microsoft.com,10.925,10.907,10.975,0.018,0,False
2026-06-06 18:01:03.224527+00:00,2026-06-06,18,api.deepgram.com,558.216,378.204,615.31,62.529,0,False
2026-06-06 18:01:12.085889+00:00,2026-06-06,18,api.rev.ai,,,,,100,True
2026-06-06 18:01:13.304080+00:00,2026-06-06,18,italynorth.stt.speech.microsoft.com,9.972,9.945,10.054,0.03,0,False
2026-06-06 18:01:20.010041+00:00,2026-06-06,18,api.openai.com,1.617,1.57,1.793,0.062,0,False
2026-06-06 18:01:23.665954+00:00,2026-06-06,18,api.groq.com,1.411,1.38,1.458,0.019,0,False
2026-06-06 18:01:26.888256+00:00,2026-06-06,18,api.mistral.ai,0.828,0.744,1.292,0.145,0,False
2026-06-06 18:01:29.504828+00:00,2026-06-06,18,api.deepgram.com,101.117,101.076,101.195,0.038,0,False
2026-06-06 18:01:36.380828+00:00,2026-06-06,18,api.openai.com,1.031,1.006,1.07,0.016,0,False
2026-06-06 18:01:44.287981+00:00,2026-06-06,18,italynorth.tts.speech.microsoft.com,10.493,10.444,10.664,0.059,0,False
2026-06-07 00:01:02.628949+00:00,2026-06-07,0,api.deepgram.com,145.618,145.589,145.688,0.029,0,False
2026-06-07 00:01:10.860048+00:00,2026-06-07,0,api.rev.ai,,,,,100,True
2026-06-07 00:01:15.101550+00:00,2026-06-07,0,italynorth.stt.speech.microsoft.com,10.32,10.301,10.379,0.02,0,False
2026-06-07 00:01:18.827311+00:00,2026-06-07,0,api.openai.com,1.483,1.44,1.584,0.048,0,False
2026-06-07 00:01:24.980334+00:00,2026-06-07,0,api.groq.com,1.025,0.947,1.405,0.116,0,False
2026-06-07 00:01:27.645308+00:00,2026-06-07,0,api.mistral.ai,1.291,1.246,1.38,0.045,0,False
2026-06-07 00:01:28.745606+00:00,2026-06-07,0,api.deepgram.com,144.699,144.656,144.793,0.039,0,False
2026-06-07 00:01:32.177127+00:00,2026-06-07,0,api.openai.com,1.022,0.821,1.552,0.2,0,False
2026-06-07 00:01:40.448184+00:00,2026-06-07,0,italynorth.tts.speech.microsoft.com,10.184,10.141,10.482,0.105,0,False
2026-06-07 05:31:03.212171+00:00,2026-06-07,5,api.deepgram.com,145.727,145.671,145.863,0.061,0,False
2026-06-07 05:31:17.317802+00:00,2026-06-07,5,api.rev.ai,,,,,100,True
2026-06-07 05:31:29.711020+00:00,2026-06-07,5,italynorth.stt.speech.microsoft.com,10.62,10.6,10.677,0.02,0,False
2026-06-07 05:32:01.375397+00:00,2026-06-07,5,api.openai.com,1.413,1.328,1.531,0.066,0,False
2026-06-07 05:32:21.619049+00:00,2026-06-07,5,api.groq.com,1.278,1.209,1.46,0.068,0,False
2026-06-07 05:32:34.870070+00:00,2026-06-07,5,api.mistral.ai,0.952,0.896,1.041,0.041,0,False
2026-06-07 05:32:54.331529+00:00,2026-06-07,5,api.deepgram.com,145.927,145.811,146.638,0.226,0,False
2026-06-07 05:33:01.791217+00:00,2026-06-07,5,api.openai.com,1.484,1.42,1.679,0.067,0,False
2026-06-07 05:33:15.161435+00:00,2026-06-07,5,italynorth.tts.speech.microsoft.com,10.167,10.148,10.204,0.017,0,False
2026-06-07 06:01:03.242594+00:00,2026-06-07,6,api.deepgram.com,101.377,100.909,105.311,1.337,0,False
2026-06-07 06:01:09.216374+00:00,2026-06-07,6,api.rev.ai,,,,,100,True
2026-06-07 06:01:12.981375+00:00,2026-06-07,6,italynorth.stt.speech.microsoft.com,10.319,10.307,10.348,0.011,0,False
2026-06-07 06:01:20.714127+00:00,2026-06-07,6,api.openai.com,1.068,1.0,1.125,0.04,0,False
2026-06-07 06:01:21.672816+00:00,2026-06-07,6,api.groq.com,0.725,0.662,0.837,0.054,0,False
2026-06-07 06:01:24.923589+00:00,2026-06-07,6,api.mistral.ai,0.923,0.9,0.959,0.017,0,False
2026-06-07 06:01:26.013132+00:00,2026-06-07,6,api.deepgram.com,138.027,137.931,138.212,0.076,0,False
2026-06-07 06:01:30.481740+00:00,2026-06-07,6,api.openai.com,1.173,1.151,1.207,0.017,0,False
2026-06-07 06:01:34.528819+00:00,2026-06-07,6,italynorth.tts.speech.microsoft.com,10.048,10.029,10.083,0.015,0,False
2026-06-07 12:01:03.585489+00:00,2026-06-07,12,api.deepgram.com,134.048,133.953,134.66,0.212,0,False
2026-06-07 12:01:10.829796+00:00,2026-06-07,12,api.rev.ai,,,,,100,True
2026-06-07 12:01:19.757406+00:00,2026-06-07,12,italynorth.stt.speech.microsoft.com,10.168,10.142,10.268,0.032,0,False
2026-06-07 12:01:20.880484+00:00,2026-06-07,12,api.openai.com,1.388,1.326,1.441,0.029,0,False
2026-06-07 12:01:22.496195+00:00,2026-06-07,12,api.groq.com,1.449,1.109,2.387,0.403,0,False
2026-06-07 12:01:26.976097+00:00,2026-06-07,12,api.mistral.ai,1.305,1.266,1.36,0.029,0,False
2026-06-07 12:01:28.332835+00:00,2026-06-07,12,api.deepgram.com,102.077,102.063,102.09,0.008,0,False
2026-06-07 12:01:32.460926+00:00,2026-06-07,12,api.openai.com,1.194,1.149,1.245,0.027,0,False
2026-06-07 12:01:40.993618+00:00,2026-06-07,12,italynorth.tts.speech.microsoft.com,10.377,10.336,10.415,0.02,0,False
2026-06-07 18:01:03.592495+00:00,2026-06-07,18,api.deepgram.com,101.336,101.315,101.398,0.025,0,False
2026-06-07 18:01:07.981770+00:00,2026-06-07,18,api.rev.ai,,,,,100,True
2026-06-07 18:01:14.124834+00:00,2026-06-07,18,italynorth.stt.speech.microsoft.com,10.897,10.762,11.579,0.258,0,False
2026-06-07 18:01:17.268262+00:00,2026-06-07,18,api.openai.com,1.494,1.463,1.53,0.019,0,False
2026-06-07 18:01:20.753063+00:00,2026-06-07,18,api.groq.com,0.784,0.694,1.065,0.108,0,False
2026-06-07 18:01:25.675056+00:00,2026-06-07,18,api.mistral.ai,1.372,1.334,1.472,0.039,0,False
2026-06-07 18:01:33.161096+00:00,2026-06-07,18,api.deepgram.com,102.129,102.089,102.205,0.039,0,False
2026-06-07 18:01:35.417718+00:00,2026-06-07,18,api.openai.com,1.051,1.015,1.107,0.032,0,False
2026-06-07 18:01:43.994572+00:00,2026-06-07,18,italynorth.tts.speech.microsoft.com,10.316,10.281,10.381,0.03,0,False
